,EQUITY,EQUITY,EQUITY,DEBT,DEBT,DEBT
Date,Gross Purchase,Gross Sales,Net Purchase/Sales,Gross Purchase,Gross Sales,Net Purchase/Sales
09-Nov-2001,34.01,54.27,-20.26,165.98,57.57,108.41
08-Nov-2001,32.43,54.98,-22.55,189.59,89.24,100.35
07-Nov-2001,26.72,38.13,-11.41,70.36,124.31,-53.95
06-Nov-2001,76.55,73.33,3.22,153.24,91.63,61.61
05-Nov-2001,40.43,45.53,-5.1,129.21,94.52,34.69
03-Nov-2001,N.A.,N.A.,N.A.,10.11,11.2,-1.09
02-Nov-2001,64.3,80.36,-16.06,126.46,91.78,34.68
01-Nov-2001,70.61,69.71,0.9,110.85,62.8,48.05
Total,1002.69,1345.9,-343.16,3276.45,1632.18,1644.27
Total,0,0,0,0,0,0
30-Nov-2002,N.A.,N.A.,N.A.,45.84,33.61,12.23
29-Nov-2002,55.85,52,3.85,282.38,106.84,175.54
28-Nov-2002,71.06,53.24,17.82,318.26,104.41,213.85
27-Nov-2002,55.47,53.5,1.97,244.56,113.82,130.74
26-Nov-2002,82.74,112.53,-29.79,231.44,63.65,167.79
25-Nov-2002,51.22,123.49,-72.27,257.45,116.12,141.33
23-Nov-2002,N.A.,N.A.,N.A.,80.7,136.01,-55.31
22-Nov-2002,85.28,157.38,-72.1,302.34,101.9,200.44
21-Nov-2002,79.54,129.81,-50.27,238.88,40.57,198.31
20-Nov-2002,61.91,120.03,-58.12,243.84,69.91,173.93
18-Nov-2002,48.41,71.48,-23.07,163.77,76.1,87.67
16-Nov-2002,N.A.,N.A.,N.A.,65.67,28.27,37.4
15-Nov-2002,51.78,112.78,-61,264.75,167.1,97.65
14-Nov-2002,120.09,61.92,58.17,310.2,195.75,114.45
13-Nov-2002,59.94,33.98,25.96,292.26,134.74,157.52
12-Nov-2002,30.75,43.15,-12.4,160.36,245.42,-85.06
11-Nov-2002,25.16,29.06,-3.9,418.92,87.03,331.89
09-Nov-2002,N.A.,N.A.,N.A.,36.76,80.05,-43.29
08-Nov-2002,34.29,38.82,-4.53,212.73,134.15,78.58
07-Nov-2002,59.7,41.03,18.67,171.94,115.44,56.5
06-Nov-2002,N.A.,N.A.,N.A.,116.22,78.4,37.82
05-Nov-2002,45.61,48.58,-2.97,88.23,113.69,-25.46
04-Nov-2002,1.56,1.23,0.33,0,0,0
02-Nov-2002,N.A.,N.A.,N.A.,16.92,0,16.92
01-Nov-2002,39.08,110.93,-71.85,73.33,44.51,28.82
Total,1059.44,1394.94,-335.5,4637.75,2387.49,2250.26
31-May-2011,726.4,644.3,82.1,1987.6,4970.4,-2982.8
30-May-2011,447.2,295.7,151.5,2361.8,3206.2,-844.4
27-May-2011,681.3,394.8,286.5,2194.1,2953.6,-759.5
26-May-2011,1120.6,904.5,216.1,1837.7,816.8,1020.9
25-May-2011,434,446.9,-12.9,2919.7,1107.9,1811.8
24-May-2011,415,480.2,-65.2,2210.4,2419.7,-209.3
23-May-2011,556.5,645.9,-89.4,3747.9,3758.1,-10.2
20-May-2011,1107,880.9,226.1,2821.7,2828.5,-6.8
19-May-2011,552,523.8,28.2,2207.4,2770.2,-562.8
18-May-2011,379.4,509,-129.6,1168.9,1913.9,-745
17-May-2011,278.9,911.1,-632.2,0,0,0
16-May-2011,335.6,411.9,-76.3,3711.2,2342.7,1368.5
13-May-2011,410.6,395.8,14.8,3700.1,1830.5,1869.6
12-May-2011,328.7,417.5,-88.8,2724.9,700.8,2024.1
11-May-2011,539.3,395.8,143.5,2620.3,2137.9,482.4
10-May-2011,456.8,321.3,135.5,1751.9,3000.5,-1248.6
09-May-2011,273.7,376.8,-103.1,1886.9,2937.4,-1050.5
06-May-2011,1059.9,667,392.9,954,2031.3,-1077.3
05-May-2011,610.5,365.6,244.9,1907.4,3327.9,-1420.5
04-May-2011,759.9,513.4,246.5,1699.9,2315.6,-615.7
03-May-2011,480.4,566.5,-86.1,586.3,1398,-811.7
02-May-2011,252.1,702.1,-450,1961.3,2365.4,-404.1
Total,12205.8,11770.8,435,46961.4,51133.3,-4171.9
30-Jun-2004,189.41,134.75,54.66,85.23,170.11,-84.88
29-Jun-2004,145.21,75.28,69.93,187.74,85.2,102.54
28-Jun-2004,117.31,88.23,29.08,169.92,198.89,-28.97
26-Jun-2004,N.A.,N.A.,N.A.,54.88,76.46,-21.58
25-Jun-2004,148.78,83.49,65.29,113.79,165.29,-51.5
24-Jun-2004,59.2,153.3,-94.1,425.14,396.22,28.92
23-Jun-2004,82.26,143.8,-61.54,246.49,232.35,14.14
22-Jun-2004,83.89,112.73,-28.84,381.92,249.98,131.94
21-Jun-2004,100.39,171,-70.61,250.7,329.57,-78.87
19-Jun-2004,N.A.,N.A.,N.A.,50.43,66.63,-16.2
18-Jun-2004,101.7,61.91,39.79,62.49,209.38,-146.89
17-Jun-2004,84.92,61.25,23.67,242.14,258.38,-16.24
16-Jun-2004,61.99,74.53,-12.54,85.92,186.36,-100.44
15-Jun-2004,51.83,88.03,-36.2,112.89,319.64,-206.75
14-Jun-2004,72.27,159.5,-87.23,164.94,339.3,-174.36
12-Jun-2004,N.A.,N.A.,N.A.,53.91,61.52,-7.61
11-Jun-2004,56.69,79.37,-22.68,63.88,161.39,-97.51
10-Jun-2004,56.22,52.5,3.72,105.92,176.31,-70.39
09-Jun-2004,99.01,100.35,-1.34,164.31,256.87,-92.56
08-Jun-2004,80.63,76.54,4.09,109.1,303.57,-194.47
07-Jun-2004,132.21,114.4,17.81,130.52,228.45,-97.93
05-Jun-2004,N.A.,N.A.,N.A.,5.48,51.69,-46.21
04-Jun-2004,71.42,127.54,-56.12,106.14,141.66,-35.52
03-Jun-2004,131.62,152.44,-20.82,257.58,213.48,44.1
02-Jun-2004,79.07,120.88,-41.81,285.88,207.97,77.91
01-Jun-2004,124.08,158.08,-34,133.4,241.62,-108.22
Total,2130.11,2389.9,-259.79,4050.74,5328.29,-1277.55
27-Mar-2014,1350.3,1330.5,19.8,11006,7705.1,3300.9
26-Mar-2014,970.7,1165.5,-194.8,12497.5,7718.5,4779
25-Mar-2014,699.8,831.1,-131.3,17932.3,9899.4,8032.9
24-Mar-2014,565.4,734.1,-168.7,15721.2,6043.6,9677.6
22-Mar-2014,43,1.1,41.9,0,0,0
21-Mar-2014,881.4,984.7,-103.3,12346.8,7365,4981.8
20-Mar-2014,345.7,699.7,-354,14107.3,6640.8,7466.5
19-Mar-2014,613.5,924.4,-310.9,9841.7,7650.9,2190.8
18-Mar-2014,697.1,595.4,101.7,14617.9,6448.3,8169.6
14-Mar-2014,430,468.7,-38.7,13300.4,7578.2,5722.2
13-Mar-2014,863.5,694.4,169.1,6474.2,5246.7,1227.5
12-Mar-2014,341.3,631.3,-290,7062.8,5132,1930.8
11-Mar-2014,518.1,848.3,-330.2,11628.1,5782.4,5845.7
10-Mar-2014,795.2,1270.4,-475.2,13546.6,5193.3,8353.3
07-Mar-2014,735.3,1344.8,-609.5,13463.7,4373.7,9090
06-Mar-2014,587.4,737.2,-149.8,9672.1,5750.5,3921.6
05-Mar-2014,429.5,684.3,-254.8,6705.1,2872.2,3832.9
04-Mar-2014,556.4,864,-307.6,8797.3,1991.1,6806.2
03-Mar-2014,154.5,502.5,-348,9674.8,2434.5,7240.3
Total,11578.1,15312.4,-3734.3,208395.8,105826.2,102569.6
30-Dec-2005,416.73,174.79,241.94,255.58,296.1,-40.52
29-Dec-2005,521.49,337.95,183.54,451.92,413.41,38.51
28-Dec-2005,343.93,314.03,29.9,326.7,544.11,-217.41
27-Dec-2005,456.04,329.12,126.92,549.7,694.25,-144.55
26-Dec-2005,410.75,430.48,-19.73,259.08,867.23,-608.15
23-Dec-2005,372.41,364.72,7.69,490.99,578.91,-87.92
22-Dec-2005,322.1,418,-95.9,290.69,637.14,-346.45
21-Dec-2005,376.54,459.48,-82.94,382.5,590.64,-208.14
20-Dec-2005,318.71,474.6,-155.89,331.47,569.84,-238.37
19-Dec-2005,481.14,486.43,-5.29,381.23,616.99,-235.76
16-Dec-2005,389.21,809.31,-420.1,92.95,162.38,-69.43
15-Dec-2005,348.91,494.23,-145.32,82.14,286.68,-204.54
14-Dec-2005,379.54,675.04,-295.5,270.17,534.32,-264.15
13-Dec-2005,502.81,637.08,-134.27,270.74,226.41,44.33
12-Dec-2005,401.31,530.14,-128.83,392.86,143.99,248.87
10-Dec-2005,N.A.,N.A.,N.A.,24.18,0,24.18
09-Dec-2005,477.7,428.92,48.78,511.73,194.37,317.36
08-Dec-2005,297.06,368.1,-71.04,673.17,119.84,553.33
07-Dec-2005,426.24,301.56,124.68,301.48,119.59,181.89
06-Dec-2005,259.89,276.59,-16.7,190.32,89.21,101.11
05-Dec-2005,167.1,350.23,-183.13,358.57,69.77,288.8
02-Dec-2005,490.8,542.97,-52.17,82.58,88.77,-6.19
01-Dec-2005,207.83,541.2,-333.37,195.81,93,102.81
Total,8368.24,9744.97,-1376.73,7166.56,7936.95,-770.39
30-Jun-2006,762.74,328.97,433.77,349.74,429.61,-79.87
29-Jun-2006,459.45,416.57,42.88,767.1,763.49,3.61
28-Jun-2006,307.33,348.13,-40.8,281.14,289.04,-7.9
27-Jun-2006,358.01,389.33,-31.32,637.29,306.64,330.65
26-Jun-2006,185.2,312.74,-127.54,490.83,266.75,224.08
25-Jun-2006,8.1,18.95,-10.85,0,0,0
23-Jun-2006,362.4,544.01,-181.61,436.74,185.02,251.72
22-Jun-2006,500.24,416.99,83.25,628.04,364.07,263.97
21-Jun-2006,343.61,245.68,97.93,431.52,425.29,6.23
20-Jun-2006,220.11,282.07,-61.96,1009.24,501.86,507.38
19-Jun-2006,291.8,344.46,-52.66,1129.07,311.58,817.49
16-Jun-2006,517.62,599.01,-81.39,430.85,357.43,73.42
15-Jun-2006,461.75,454.6,7.15,933,596.66,336.34
14-Jun-2006,126.99,465.2,-338.21,887.31,578.83,308.48
13-Jun-2006,143.54,435.91,-292.37,983.33,419.57,563.76
12-Jun-2006,256.38,268.78,-12.4,961.77,244.02,717.75
09-Jun-2006,362.06,664.85,-302.79,1184.44,474.34,710.1
08-Jun-2006,475.92,707.4,-231.48,668.4,335.37,333.03
07-Jun-2006,296.5,514.07,-217.57,652.08,517.65,134.43
06-Jun-2006,323.36,581.07,-257.71,367.79,283.21,84.58
05-Jun-2006,219.86,637.28,-417.42,120.11,288.19,-168.08
02-Jun-2006,363.81,473.24,-109.43,264.41,233.91,30.5
01-Jun-2006,496.74,371.15,125.59,621.34,734.37,-113.03
Total,7843.52,9820.46,-1976.94,14235.54,8906.9,5328.64
30-Jun-2008,744.2,453.5,290.7,1292.7,1101.5,191.2
27-Jun-2008,772.8,768.7,4.1,1045,1147.7,-102.7
26-Jun-2008,1067.3,791.2,276.1,694.2,625.1,69.1
25-Jun-2008,976.2,651.5,324.7,1572.1,2105,-532.9
24-Jun-2008,637.3,426,211.3,1405.5,1102.4,303.1
23-Jun-2008,520.7,484.3,36.4,1482.5,810.3,672.2
20-Jun-2008,593.4,377.8,215.6,1541.2,1338.3,202.9
19-Jun-2008,247.7,347.4,-99.7,1279.3,1083.3,196
18-Jun-2008,434.2,450,-15.8,1488.9,687.8,801.1
17-Jun-2008,683,424.5,258.5,954.3,888.9,65.4
16-Jun-2008,628,355.7,272.3,522.4,476.9,45.5
13-Jun-2008,811.1,528.8,282.3,1021.4,1118.6,-97.2
12-Jun-2008,711.2,483.4,227.8,1274.2,695.2,579
11-Jun-2008,792.3,471.9,320.4,1265.3,1194.2,71.1
10-Jun-2008,812.4,963.9,-151.5,662.6,889.3,-226.7
09-Jun-2008,631.6,672.7,-41.1,912.4,1131.3,-218.9
06-Jun-2008,526.9,467.6,59.3,1104.2,1061,43.2
05-Jun-2008,1271.2,724.3,546.9,1241.1,1078.4,162.7
04-Jun-2008,903.5,701.5,202,1451.1,637.2,813.9
03-Jun-2008,648.8,524.7,124.1,1152.8,1181.2,-28.4
02-Jun-2008,396.9,562.1,-157.5,923.8,669.8,254
Total,14810.7,11631.5,3186.9,24287,21023.4,3263.6
30-Apr-2013,509.4,561.4,-52,8163.3,7598.6,564.7
29-Apr-2013,508.5,708,-199.5,6397.8,5160.3,1237.5
26-Apr-2013,348.7,491.6,-142.9,4350.4,3877,473.4
25-Apr-2013,341.7,476.3,-134.6,3540.1,3462.1,78
23-Apr-2013,237.5,491.8,-254.3,5121.6,4353.7,767.9
22-Apr-2013,400.1,605.2,-205.1,3460.1,5158.4,-1698.3
21-Apr-2013,400.1,605.2,-205.1,3460.1,5158.4,-1698.3
18-Apr-2013,358.1,467.5,-109.4,5292.6,7680.1,-2387.5
17-Apr-2013,363.5,446.2,-82.7,7014.2,6294.7,719.5
16-Apr-2013,346,449.2,-103.2,6574.3,8394.4,-1820.1
15-Apr-2013,387.7,339.9,47.8,8840.2,5487.1,3353.1
12-Apr-2013,268.1,362.8,-94.7,8637.9,4096.8,4541.1
11-Apr-2013,32.3,74.9,-42.6,0.1,0,0.1
10-Apr-2013,45.1,60.5,-15.4,1827.7,687.5,1140.2
09-Apr-2013,438.5,290.8,147.7,7728.9,5595.1,2133.8
08-Apr-2013,247.7,284.9,-37.2,9416.6,5106.9,4309.7
05-Apr-2013,448.7,375.8,72.9,9908.8,6767.4,3141.4
04-Apr-2013,212.9,414.8,-201.9,10485.3,6688.3,3797
03-Apr-2013,335.5,295.2,40.3,22398.7,6927.8,15470.9
02-Apr-2013,341.2,254.1,87.1,22196.1,6151.6,16044.5
01-Apr-2013,149.8,293.1,-143.3,15.8,28.4,-12.6
Total,6721.1,8349.2,-1628.1,154830.6,104674.6,50156
31-Aug-2015,1223,706.6,516.4,10624.3,8657.3,1967
28-Aug-2015,1097.1,570.2,526.9,5337.4,3348.7,1988.7
27-Aug-2015,3644.4,1523.6,2120.8,5307.2,3108.7,2198.5
26-Aug-2015,1610.2,586.6,1023.6,2839.3,2022.2,817.1
25-Aug-2015,2797.7,752.1,2045.6,6463.5,3417.1,3046.4
24-Aug-2015,3220.2,1221.7,1998.5,6434.3,3722.2,2712.1
21-Aug-2015,1641.2,784.7,856.5,6747.3,6918.4,-171.1
20-Aug-2015,1166.1,929.7,236.4,7680,4876.1,2803.9
19-Aug-2015,1034.3,709.4,324.9,4248.6,4514.8,-266.2
18-Aug-2015,792.6,585.3,207.3,21.9,47.6,-25.7
17-Aug-2015,806.2,862.6,-56.4,4799.5,3252.4,1547.1
14-Aug-2015,919.1,707.7,211.4,6732.7,5335.2,1397.5
13-Aug-2015,1091.6,787.2,304.4,7584.2,6306.3,1277.9
12-Aug-2015,1484.8,949.2,535.6,8114.3,4037.2,4077.1
11-Aug-2015,831.8,724,107.8,5514.2,5130.3,383.9
10-Aug-2015,570.2,459.7,110.5,3835,2088.4,1746.6
07-Aug-2015,968.4,938.3,30.1,3114.8,7053.7,-3938.9
06-Aug-2015,711,837.8,-126.8,4386.5,4788.6,-402.1
05-Aug-2015,772.2,831.1,-58.9,4854.7,4300.2,554.5
04-Aug-2015,919.4,1220,-300.6,5094,3530.2,1515.4
03-Aug-2015,954.4,1035.5,-81.1,8555.2,7644.3,910.9
Total,28255.9,17723,10532.9,118288.9,94099.9,24140.6
30-Jul-2010,701.7,874.7,-173,1546.6,1747.7,-201.1
29-Jul-2010,899.1,1536.4,-637.1,1316.9,1795.5,-478.6
28-Jul-2010,581.5,1159.6,-578.1,1630.6,1446.6,184
27-Jul-2010,826.4,876.6,-50.2,2199.8,1386.7,813.1
26-Jul-2010,296.6,846.4,-549.8,2694.2,2599,95.2
23-Jul-2010,520.3,660.5,-140.2,1295.6,1068.9,226.7
22-Jul-2010,596.3,894.4,-298.1,1069.4,2130,-1060.6
21-Jul-2010,573.8,774.9,-201.1,570.3,2175,-1604.7
20-Jul-2010,346.7,493.5,-146.8,1182.5,2707.5,-1525
19-Jul-2010,374.4,546.5,-172.1,2585.7,3305.8,-720.1
16-Jul-2010,711.7,888.1,-176.4,1633.7,1874.3,-240.6
15-Jul-2010,287.4,1030.6,-743.2,652.1,1445.9,-793.8
14-Jul-2010,609.9,727,-117.1,2522.7,2572.1,-49.4
13-Jul-2010,691.5,868.9,-177.4,3077.9,2546.7,531.2
12-Jul-2010,496,632.6,-136.6,1927.6,1817.1,110.5
09-Jul-2010,679.7,679.2,0.5,2835.1,2110.7,724.4
08-Jul-2010,473.3,494.2,-20.9,2145.2,1411.9,733.3
07-Jul-2010,475.2,429.2,46,2667.3,1741.4,925.9
06-Jul-2010,606.4,481.8,124.6,3278.4,1882.3,1396.1
05-Jul-2010,285.9,347.6,-61.7,1818,896.8,921.2
02-Jul-2010,491.9,566.4,-74.5,2467.5,1490.7,976.8
01-Jul-2010,539.7,661.3,-121.6,45.7,7.2,38.5
Total,12065.4,16470.4,-4404.8,41162.8,40159.8,1003
30-Nov-2010,607.6,912.6,-305,1420.7,846.3,574.4
29-Nov-2010,645.7,694.6,-48.9,2398.9,2898.6,-499.7
26-Nov-2010,1391.9,1157.2,234.7,1356.9,570,786.9
25-Nov-2010,1112.8,1520.6,-407.8,4048.8,980.3,3068.5
24-Nov-2010,564.2,1017.8,-453.6,2767.7,1991.7,776
23-Nov-2010,867.4,521.4,346,2625.3,2806,-180.7
22-Nov-2010,792,494.9,297.1,2533.3,1729.3,804
19-Nov-2010,502.1,554.8,-52.7,1805.6,1033.3,772.3
18-Nov-2010,792.7,596.6,196.1,2125.4,1108.4,1017
16-Nov-2010,489.7,597.7,-108,1966.9,974.1,992.8
15-Nov-2010,552.2,629.3,-77.1,1489,857,632
12-Nov-2010,446.7,629.9,-183.2,2322.8,930.6,1392.2
11-Nov-2010,468.4,692.8,-224.4,1951,2501.7,-550.7
10-Nov-2010,347.7,447,-99.3,1432.5,1881.4,-448.9
09-Nov-2010,516.2,906.8,-390.6,3774.1,2077.9,1696.2
08-Nov-2010,499.7,881.4,-381.7,3351.4,1501.6,1849.8
05-Nov-2010,47.1,1.9,45.2,0,0,0
04-Nov-2010,2058.3,503.2,1555.1,3785.9,2699.6,1086.3
03-Nov-2010,512,909.4,-397.4,3073.4,931.7,2141.7
02-Nov-2010,592.4,575.2,17.2,3840.6,2106.8,1733.8
01-Nov-2010,1037,698.6,338.4,2831.2,5292.9,-2461.7
Total,14843.8,14943.7,-99.9,50901.4,35719.2,15182.2
30-Mar-2012,485.5,487.6,-2.1,8156.9,17381.8,-9224.9
29-Mar-2012,442,570.4,-128.4,12661.7,10426.9,2234.8
28-Mar-2012,445.9,501.3,-55.4,13606.1,5603.7,8002.4
27-Mar-2012,554.4,706.5,-152.1,12266.1,4920.2,7345.9
26-Mar-2012,369.6,503.6,-134,10571,4592.3,5978.7
23-Mar-2012,373,285.7,87.3,5.9,7.3,-1.4
22-Mar-2012,569,628.4,-59.4,13911.9,3629.5,10282.4
21-Mar-2012,483.5,518.3,-34.8,12604.2,3817.4,8786.8
20-Mar-2012,496.9,571.1,-74.2,10950.7,3188.7,7762
19-Mar-2012,600.1,689.5,-89.4,12302.2,4085.7,8216.5
16-Mar-2012,566.9,884.7,-317.8,9696.3,3812.8,5883.5
15-Mar-2012,299.3,650.4,-351.1,8016.3,4352.2,3664.1
14-Mar-2012,811,751.7,59.3,6291.3,3156.7,3134.6
13-Mar-2012,463.8,483.1,-19.3,5543.6,2193.6,3350
12-Mar-2012,678.9,435.3,243.6,7992.3,2842.7,5149.6
09-Mar-2012,649.7,524.5,125.2,8386.3,4094.8,4291.5
07-Mar-2012,463.7,652.3,-188.6,11855.9,4695.1,7160.8
06-Mar-2012,554.3,525.3,29,8672.2,3539.5,5132.7
05-Mar-2012,415.2,558.8,-143.6,6964,2793.4,4170.6
03-Mar-2012,N.A.,2.8,-2.8,0,0,0
02-Mar-2012,398,547.6,-149.6,11096.4,4686.6,6409.8
01-Mar-2012,464.3,655.2,-190.9,6529,3686.8,2842.2
Total,10585,12134.1,-1549.1,198080.3,97507.7,100572.6
30-Jun-2000,34.01,63.94,-29.93,0,0,0
29-Jun-2000,74.03,32.37,41.96,0,0,0
28-Jun-2000,56.84,89.22,-32.28,0,0,0
27-Jun-2000,62.43,80.53,-18.1,0,0,0
26-Jun-2000,15.85,53.55,-37.7,0,0,0
23-Jun-2000,74.29,68.43,5.86,0,0,0
22-Jun-2000,24.77,67.11,-42.34,0,0,0
21-Jun-2000,42.78,82.11,-39.33,0,0,0
20-Jun-2000,61.89,64.13,-2.24,0,0,0
19-Jun-2000,146.6,90.68,55.92,0,0,0
16-Jun-2000,179.83,86.57,93.26,0,0,0
15-Jun-2000,69.54,34.35,35.19,0,0,0
14-Jun-2000,66.21,60.32,5.89,0,0,0
13-Jun-2000,50.84,107.76,-56.92,0,0,0
12-Jun-2000,37.67,125.81,-88.14,0,0,0
09-Jun-2000,42.7,201.61,-158.91,0,0,0
08-Jun-2000,101.7,145.17,-43.47,0,0,0
07-Jun-2000,49.66,100.97,-51.31,0,0,0
06-Jun-2000,55.19,70.19,-15,0,0,0
05-Jun-2000,85.89,123.9,-38.01,0,0,0
02-Jun-2000,103.45,102.33,1.12,0,0,0
01-Jun-2000,55.16,80.04,-24.88,0,0,0
Total,1491.33,1931.09,-439.36,0,0,0
30-Sep-2008,893.7,492.1,401.6,0,0,0
29-Sep-2008,636,670.8,-34.8,1621.4,1274.8,346.6
26-Sep-2008,477.2,543.9,-66.7,1236.4,1174.3,62.1
25-Sep-2008,1067.5,688.2,379.3,1183,1179.8,3.2
24-Sep-2008,654.4,638.6,15.8,1264.1,1204.2,59.9
23-Sep-2008,320.5,546.7,-226.2,1388.1,838.8,549.3
22-Sep-2008,477.2,809,-331.8,1079.8,1120.3,-40.5
19-Sep-2008,1071.5,910.8,160.7,1155.8,971.3,184.5
18-Sep-2008,1488.6,549.1,939.5,2150.2,1677.5,472.7
17-Sep-2008,798.7,364.9,433.8,3017.7,1512.7,1505
16-Sep-2008,963.8,721.8,242,1623.2,1964.2,-341
15-Sep-2008,629.2,498.3,130.9,824.9,1122.7,-297.8
12-Sep-2008,573.4,336.5,236.9,1443.6,963.8,479.8
11-Sep-2008,518.3,569,-50.7,1536.6,963.3,573.3
10-Sep-2008,594.6,479.2,115.4,1249,1273.9,-24.9
09-Sep-2008,278,492,-214,1329,1197.9,131.1
08-Sep-2008,713.1,613.3,99.9,1802.4,1219.8,540.4
05-Sep-2008,554.5,653.2,-98.7,1030.2,644.8,385.4
04-Sep-2008,651.3,517.2,134.1,958.2,511.7,446.5
02-Sep-2008,983.4,877.6,105.8,1832.6,972.8,859.8
01-Sep-2008,311,391.7,-80.7,1605.6,1126.3,479.3
Total,14655.9,12363.9,2292.1,29331.8,22914.9,6374.7
31-Mar-2005,411.58,338.57,73.01,434.17,617.14,-182.97
30-Mar-2005,290.41,195.44,94.97,387.89,431.43,-43.54
29-Mar-2005,440.85,257.53,183.32,648.38,438.45,209.93
28-Mar-2005,339.08,409.86,-70.78,531.46,358.51,172.95
24-Mar-2005,379.41,154.2,225.21,629.51,295.29,334.22
23-Mar-2005,459.87,306.6,153.27,764.5,274.04,490.46
22-Mar-2005,330.79,239.5,91.29,185.52,116.69,68.83
21-Mar-2005,277.95,135.61,142.34,388.93,131.16,257.77
19-Mar-2005,N.A.,N.A.,N.A.,84.93,10.29,74.64
18-Mar-2005,245.78,198.02,47.76,82.56,130.34,-47.78
17-Mar-2005,277.04,225.91,51.13,189.25,122.73,66.52
16-Mar-2005,272.91,112.28,160.63,469.87,302.06,167.81
15-Mar-2005,198.98,160.28,38.7,268.05,231.55,36.5
14-Mar-2005,145.65,217.2,-71.55,304.71,298.11,6.6
12-Mar-2005,N.A.,N.A.,N.A.,19.7,0,19.7
11-Mar-2005,254.75,204.85,49.9,166.16,135.96,30.2
10-Mar-2005,233.12,271.68,-38.56,499.84,35.25,464.59
09-Mar-2005,286.48,261.66,24.82,678.58,212.86,465.72
08-Mar-2005,195.3,216.41,-21.11,0,0,0
07-Mar-2005,369.94,227.5,142.44,222.36,206.89,15.47
05-Mar-2005,N.A.,N.A.,N.A.,19.94,36.71,-16.77
04-Mar-2005,408.14,192.07,216.07,234.24,80.46,153.78
03-Mar-2005,312.86,137.04,175.82,446.38,137.6,308.78
02-Mar-2005,219.64,173.26,46.38,134.67,126.95,7.72
01-Mar-2005,142.05,314.32,-172.27,397.81,45.65,352.16
Total,6492.58,4949.79,1542.79,8189.41,4776.12,3413.29
30-Nov-2016,2162.9,1711.6,451.3,9700.5,7934.7,1765.8
29-Nov-2016,1489,1152.1,336.9,9704.7,6392.5,3312.2
28-Nov-2016,1829.3,657.1,1172.2,5643,4222.5,1420.5
25-Nov-2016,1971.4,1026.3,945.1,5620.9,4791.7,829.2
24-Nov-2016,2408.1,1603.1,805,4875.4,5090.2,-214.8
23-Nov-2016,1812.5,852.3,960.2,8376.3,3585.4,4790.9
22-Nov-2016,1951,870.8,1080.2,7575.7,4555.9,3019.8
21-Nov-2016,1819.4,899.8,919.6,9160.8,5886.5,3274.3
18-Nov-2016,1403.9,810.8,593.1,5420.3,3864.5,1555.8
17-Nov-2016,1821.5,1034.3,787.2,6297.4,4014.9,2282.5
16-Nov-2016,3166.3,1442.9,1723.4,7266.8,7290.6,-23.8
15-Nov-2016,3578.1,3678.4,-100.3,7832.1,5232.2,2599.9
11-Nov-2016,1974.2,2041.6,-67.4,4742.2,7314.6,-2572.4
10-Nov-2016,1953.2,1412.6,540.6,8503.9,9643.6,-1139.7
09-Nov-2016,2745.6,2111.6,634,5250.7,4125.8,1124.9
08-Nov-2016,1491.4,1289.5,201.9,9225.7,13883.7,-4658
07-Nov-2016,2318.6,1289,1029.6,4622.8,4988.2,-365.4
04-Nov-2016,2829.5,1763,1066.5,6734.9,10881.6,-4146.7
03-Nov-2016,1802.2,1393,409.2,4433.1,4161.5,271.6
02-Nov-2016,1292,1185.2,106.8,3213.8,2805,408.8
01-Nov-2016,1442.1,1262,180.1,4420.7,5316.5,-895.8
Total,43262.2,29487,13775.2,138621.7,125982.1,12639.6
31-Dec-2013,306.9,303.4,3.5,4446,5129.5,-683.5
30-Dec-2013,309,306.8,2.2,4252,4528.3,-276.3
27-Dec-2013,496.5,341.5,155,8988.4,4200.1,4788.3
26-Dec-2013,758.5,778.7,-20.2,7410.1,5691.8,1718.3
24-Dec-2013,484.1,290.2,193.9,5627.4,2961.2,2666.2
23-Dec-2013,664.6,419.3,245.3,5874,3199.7,2674.3
20-Dec-2013,487.3,465,22.3,7047.7,5040.7,2007
19-Dec-2013,790.8,473.8,317,4345.7,4100,245.7
18-Dec-2013,600.9,592.2,8.7,2682.6,2525.8,156.8
17-Dec-2013,543.3,530.2,13.1,4878,5005.7,-127.7
16-Dec-2013,450.5,323.6,126.9,4735.3,3405.9,1329.4
13-Dec-2013,406.1,393.8,12.3,7116.6,2503.3,4613.3
12-Dec-2013,320.9,472,-151.1,4573.7,2395.5,2178.2
11-Dec-2013,379.4,619.5,-240.4,2872.8,2018.1,854.7
10-Dec-2013,457.3,637,-179.7,3800.8,2807.9,992.9
09-Dec-2013,448.4,724.9,-276.5,9057.2,5311.4,3745.8
06-Dec-2013,412.6,613.9,-201.3,8601.3,4129.2,4472.1
05-Dec-2013,591.8,678,-86.2,9536.8,3218.4,6318.4
04-Dec-2013,417.5,363.1,54.4,5462,1810.5,3651.5
03-Dec-2013,347.5,586.6,-239.1,6320.1,1726.5,4593.6
02-Dec-2013,377.1,548.6,-171.5,7691.8,1668.7,6023.1
Total,10051,10462.1,-411.4,125320.3,73378.2,51942.1
26-Apr-2012,724.5,876.1,-151.6,5491.3,3456.4,2034.9
25-Apr-2012,444.6,552.7,-108.1,7635.1,3767.1,3868
24-Apr-2012,637.9,622.3,15.6,3356.4,3522.1,-165.7
23-Apr-2012,422.8,524.2,-101.4,3771.5,6554.8,-2783.3
